frame_id,frame_name,nm_per_pixel,area_nm2
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,596.473181
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,642.689199
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,135.194710
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,187.449093
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,597.112181
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,651.610515
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,134.542762
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,218.437616
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,501.629026
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,680.673825
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,184.154017
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,197.428361
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,440.999265
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,672.593681
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,162.013226
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,201.755055
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,455.398703
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,701.716902
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,176.039680
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,197.634491
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,443.037009
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,713.773369
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,172.071728
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,198.092331
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,438.000763
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,710.186952
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,172.071728
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,189.933872
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,412.931668
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,708.596620
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,165.025716
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,204.849375
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,416.458486
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,736.076414
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,164.658339
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,189.493020
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,418.662748
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,738.574578
